"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_SP_001","TC_SP_037","Cảnh báo ép về Tạm ngưng khi bảng giá trống","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Điền đầy đủ thông tin bắt buộc, trạng thái Đang bán.
Bước 6. Không thêm dòng nào vào bảng giá, nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Trạng thái là Đang bán.
Bước 6. Hệ thống hiển thị hộp thoại xác nhận báo sản phẩm chưa có bảng giá sẽ chuyển về Tạm ngưng.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_038","Thêm ảnh đại diện sai định dạng","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhấn chọn ô Ảnh đại diện.
Bước 6. Chọn một file có đuôi .pdf.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Mở hộp thoại chọn file.
Bước 6. Hệ thống từ chối nạp ảnh, hiển thị thông báo: Ảnh không đúng định dạng. Chỉ chấp nhận jpg, png, gif, webp.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_039","Nhấn nút Hủy khi đang thêm mới - xóa trắng panel","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới, đã điền vài ô.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhập Tên SP là: Bánh mì.
Bước 6. Nhấn nút Hủy.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Ô tên hiển thị Bánh mì.
Bước 6. Panel bị xóa trắng toàn bộ dữ liệu.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_040","Nhấn nút Hủy khi đang sửa - khôi phục dữ liệu gốc","5","Functional","1.2 Tab thông tin chung","Đang chọn sản phẩm VE_001.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Chọn VE_001, sửa Tên SP thành: Vé ABC.
Bước 5. Nhấn nút Hủy.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Tên hiển thị Vé ABC.
Bước 5. Panel tải lại dữ liệu cũ của VE_001, bỏ qua chữ Vé ABC.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_041","Thêm dòng bảng giá hợp lệ","5","Functional","1.3 Tab bảng giá","Đang ở Thêm mới, đã chuyển sang Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Chuyển sang Tab Bảng giá.
Bước 6. Nhấn nút Thêm dòng.
Bước 7. Nhập Giá bán: 50000.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Tab Bảng giá mở ra.
Bước 6. Một dòng mới được thêm vào lưới.
Bước 7. Ô Giá bán hiển thị 50000.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_042","Highlight nền vàng dòng bảng giá vừa sửa","5","UI/UX","1.3 Tab bảng giá","Đang sửa SP VE_001, đã sang Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé, chọn VE_001.
Bước 4. Chuyển sang Tab Bảng giá.
Bước 5. Sửa Giá bán của dòng đầu tiên thành 200000.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết VE_001.
Bước 4. Lưới bảng giá hiển thị.
Bước 5. Dòng vừa sửa tự động đổi màu nền thành vàng nhạt.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_043","Báo lỗi ngày hiệu lực đến trước ngày từ","5","Negative","1.3 Tab bảng giá","Đang sửa SP, tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP.
Bước 4. Sang Tab Bảng giá, sửa Ngày hiệu lực đến thành ngày trong quá khứ so với Ngày từ.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết SP.
Bước 4. Ngày hiệu lực sai logic.
Bước 5. Hệ thống từ chối lưu, hiển thị thông báo: Ngày hiệu lực đến phải sau ngày hiệu lực từ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_044","Báo lỗi giá bán bằng 0","5","Negative","1.3 Tab bảng giá","Đang sửa SP, tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP.
Bước 4. Sang Tab Bảng giá, sửa Giá bán thành 0.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết SP.
Bước 4. Giá bán là 0.
Bước 5. Hệ thống từ chối lưu, hiển thị thông báo: Giá bán phải lớn hơn 0.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_045","Lưu thành công 2 dòng giá khác loại cùng thời gian","5","Functional","1.3 Tab bảng giá","Đang thêm SP mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Điền đủ tab Chung. Sang tab Bảng giá.
Bước 5. Thêm dòng 1: Mặc định, giá 100000.
Bước 6. Thêm dòng 2: Khuyến mãi, cùng thời gian, giá 80000.
Bước 7. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Tab Bảng giá hiện ra.
Bước 5. Dòng 1 hợp lệ.
Bước 6. Dòng 2 hợp lệ.
Bước 7. Lưu thành công. Không báo lỗi chống chồng lấp vì khác loại giá.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_046","Báo lỗi chống chồng lấp 2 dòng cùng loại Mặc định","5","Negative","1.3 Tab bảng giá","Đang thêm SP mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Điền đủ tab Chung. Sang tab Bảng giá.
Bước 5. Thêm dòng 1: Mặc định, 01/01-31/12.
Bước 6. Thêm dòng 2: Mặc định, 01/06-31/07.
Bước 7. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Tab Bảng giá hiện ra.
Bước 5. Dòng 1 hợp lệ.
Bước 6. Dòng 2 trùng lấp thời gian.
Bước 7. Hệ thống từ chối lưu, thông báo: Khoảng thời gian hiệu lực bị trùng lấp.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_047","Hiển thị 4 cột cho thuê khi chọn loại Tủ đồ","5","UI/UX","1.3 Tab bảng giá","Đang thêm SP mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Chọn Loại SP: Cho thuê.
Bước 5. Chuyển sang Tab Bảng giá.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn thành công loại Tủ đồ.
Bước 5. Lưới hiển thị các cột Tiền cọc, Phút block đầu, Phút tiếp, Giá phụ thu.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_048","Ẩn 4 cột cho thuê khi chọn loại Đồ ăn","5","UI/UX","1.3 Tab bảng giá","Đang thêm SP mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Chọn Loại SP: Ăn uống.
Bước 5. Chuyển sang Tab Bảng giá.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn loại Ăn uống.
Bước 5. Lưới bảng giá không có các cột Tiền cọc, Phút block, Giá phụ thu.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_049","Giá tham khảo cập nhật tự động theo giá Mặc định","5","Functional","1.3 Tab bảng giá","Đang thêm SP mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Sang Tab Bảng giá, thêm dòng Mặc định, nhập Giá bán: 120000.
Bước 5. Quay lại Tab Thông tin chung.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Nhập giá thành công.
Bước 5. Ô Giá tham khảo tự động hiển thị số tiền 120000.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_050","Thêm dòng quy đổi ĐVT thành công","5","Functional","1.4 Tab quy đổi ĐVT","SP đang có ĐVT gốc là Lon.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP ĐVT gốc là Lon, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng, chọn ĐVT đích: Thùng, nhập hệ số: 24.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tab Quy đổi ĐVT hiển thị.
Bước 4. Dòng được thêm thành công.
Bước 5. Hệ thống lưu thành công.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_051","Giá bán để trống hiển thị chữ Tự tính","5","UI/UX","1.4 Tab quy đổi ĐVT","Đang ở tab Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng, nhập hệ số, để trống ô Giá bán.
Bước 5. Click sang ô khác.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tab Quy đổi ĐVT hiển thị.
Bước 4. Điền hệ số thành công.
Bước 5. Ô Giá bán hiển thị chữ Tự tính.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_052","Báo lỗi hệ số quy đổi âm","5","Negative","1.4 Tab quy đổi ĐVT","Đang ở tab Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng, nhập hệ số: -5.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tab Quy đổi ĐVT hiển thị.
Bước 4. Hệ số âm.
Bước 5. Hệ thống từ chối lưu, hiển thị thông báo: Tỷ lệ quy đổi phải là số dương hợp lệ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_053","Báo lỗi hệ số quy đổi bằng 0","5","Negative","1.4 Tab quy đổi ĐVT","Đang ở tab Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng, nhập hệ số: 0.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tab Quy đổi ĐVT hiển thị.
Bước 4. Hệ số bằng 0.
Bước 5. Hệ thống từ chối lưu, hiển thị thông báo: Tỷ lệ quy đổi phải là số dương hợp lệ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_054","Tab 4 ẩn khi Loại SP không phải Vé/F&B","5","UI/UX","1.5 Tab cấu hình vé","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Chọn Loại SP: Lưu trú.
Bước 5. Quan sát các tab trên panel.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn loại Lưu trú.
Bước 5. Tab thứ 4 bị ẩn hoàn toàn, chỉ còn 3 tab.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_055","Hiển thị tab Cấu hình vé khi chọn Vé vào khu","5","UI/UX","1.5 Tab cấu hình vé","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Chọn Loại SP: Vé vào khu.
Bước 5. Quan sát tên tab thứ 4.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn vé vào khu.
Bước 5. Tab thứ 4 hiện ra và đổi tên thành Cấu hình vé.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_056","Báo lỗi lưới quyền trống khi đã kích hoạt","5","Negative","1.5 Tab cấu hình vé","Đang cấu hình vé.","Bước 1. M mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, thêm SP Vé vào khu.
Bước 4. Sang tab Cấu hình vé, tích Kích hoạt quyền truy cập.
Bước 5. Không thêm dòng khu vực nào. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Chọn Vé vào khu.
Bước 4. Đã kích hoạt.
Bước 5. Hệ thống từ chối lưu, thông báo: Lưới quyền truy cập cổng xoay không được để trống.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_057","Chặn vé trò chơi thêm dòng thứ 2","5","Negative","1.5 Tab cấu hình vé","Đang cấu hình vé trò chơi.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, thêm SP Vé trò chơi.
Bước 4. Sang tab Cấu hình vé, kích hoạt và thêm 1 dòng khu vực.
Bước 5. Nhấn Thêm dòng lần 2.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Chọn Vé trò chơi.
Bước 4. Lưới có 1 dòng.
Bước 5. Hệ thống chặn, thông báo: Vé trò chơi chỉ được cấu hình 1 khu vực quẹt vé. Lưới giữ 1 dòng.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_058","Hiển thị tab Cấu hình F&B khi chọn Đồ uống","5","UI/UX","1.6 Tab F&B","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Chọn Loại SP: Đồ uống.
Bước 5. Quan sát tên tab thứ 4.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn loại Đồ uống.
Bước 5. Tab thứ 4 hiện ra và đổi tên thành Cấu hình F&B.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_059","Không cho chọn Vé làm nguyên liệu BOM","5","Negative","1.6 Tab F&B","Đang cấu hình BOM cho Đồ uống.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, thêm SP Đồ uống, sang tab Cấu hình F&B.
Bước 4. Nhấn Thêm dòng ở lưới BOM.
Bước 5. Trong dropdown Nguyên liệu, cố gắng tìm Vé người lớn.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab BOM.
Bước 4. Lưới thêm dòng mới.
Bước 5. Danh sách nguyên liệu không hiển thị sản phẩm Vé, chỉ hiển thị Vật tư.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_060","Xóa sản phẩm hợp lệ, ẩn khỏi lưới","5","Functional","1.7 Xóa SP","Có sản phẩm SP_TEST_01 không có tồn kho, không có đơn hàng.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Xóa (icon thùng rác) tại dòng SP_TEST_01.
Bước 5. Nhấn Có trong hộp thoại xác nhận.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở danh sách SP.
Bước 4. Hộp thoại xác nhận xóa xuất hiện.
Bước 5. Hệ thống báo: Đã xóa sản phẩm. Lưới tải lại và SP_TEST_01 biến mất.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_061","Từ chối xóa khi còn tồn kho","5","Negative","1.7 Xóa SP","Có sản phẩm SP_TEST_02 đang có tồn kho > 0.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Xóa tại dòng SP_TEST_02.
Bước 5. Nhấn Có.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở danh sách SP.
Bước 4. Hộp thoại xác nhận xuất hiện.
Bước 5. Hệ thống từ chối xóa, thông báo: Sản phẩm còn tồn kho, không thể xóa. SP vẫn còn trên lưới.","High","","","Bùi Trí Nguyên",""
